match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,234,1,2,5,3,30-0,39,1,0,,1,2,MC,4#,,,4#,,0,,4#,,1,,0,0,4#,,,0,1,0,0,0,0,,,,0,1,1,40-0,0,5,3,0,1,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,235,1,2,5,3,40-0,39,1,0,,1,2,MC,6f2d#,,,6f2d#,,0,,6f2d#,,1,,1,0,6,,f2d#,0,0,0,1,0,0,f2d,f2,f,1,1,1,GM,1,6,3,1,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,236,2,2,0,0,0-0,40,0,0,,2,1,RF,4f1n#,,,4f1n#,,0,,4f1n#,,1,,1,0,4,,f1n#,0,0,0,1,0,0,f1n,f1,f,1,2,1,15-0,0,0,0,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,237,2,2,0,0,15-0,40,0,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,1,0,0,0,0,0,,,,0,2,1,30-0,0,0,0,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,238,2,2,0,0,30-0,40,0,0,,2,1,RF,4f17f2b3b2f1f1f1f3b3b1d@,,,4f17f2b3b2f1f1f1f3b3b1d@,,0,,4f17f2b3b2f1f1f1f3b3b1d@,,1,,1,0,4,,f17f2b3b2f1f1f1f3b3b1d@,0,0,0,0,1,0,f17f2b3b2f1f1f1f3b3b1d,f17f2b3b2f1f1f1f3b3b1,ffbbffffbb,10,1,0,30-15,0,0,0,0,2,2,,,10
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,239,2,2,0,0,30-15,40,0,0,,2,1,RF,4n,5f29b3b1f2n@,Ljubicic maintains a cool and collected expression.,4n,5f29b3b1f2n@,0,0,4n,5f29b3b1f2n@,0,1,0,1,4n,5,f29b3b1f2n@,0,0,0,0,1,0,f29b3b1f2n,f29b3b1f2,fbbf,4,1,0,30-30,0,0,0,0,2,2,,,4
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,240,2,2,0,0,30-30,40,0,0,,2,1,RF,5b28b2b3b2f1f2f1w@,,Federer's defensive forehand loop lands on the baseline which momentarily confuses Cilic - he ends up striking a bit late and misses.,5b28b2b3b2f1f2f1w@,,0,,5b28b2b3b2f1f2f1w@,,1,,1,0,5,,b28b2b3b2f1f2f1w@,0,0,0,0,1,0,b28b2b3b2f1f2f1w,b28b2b3b2f1f2f1,bbbbfff,7,2,1,40-30,0,0,0,0,2,2,,,7
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,241,2,2,0,0,40-30,40,0,0,,2,1,RF,4b38b2f1r3b1l2o3*,,"Cilic's backhand was actually a tiny bit long (confirmed by ""TV Hawk-Eye"" replay) but nobody on court noticed it.",4b38b2f1r3b1l2o3*,,0,,4b38b2f1r3b1l2o3*,,1,,1,0,4,,b38b2f1r3b1l2o3*,0,0,1,0,0,0,b38b2f1r3b1l2o3,b38b2f1r3b1l2o3,bbfrblo,7,1,0,40-40,0,0,0,0,2,2,,,8
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,242,2,2,0,0,40-40,40,0,0,,2,1,RF,4w,6b28f3n@,,4w,6b28f3n@,0,0,4w,6b28f3n@,0,1,0,1,4w,6,b28f3n@,0,0,0,0,1,0,b28f3n,b28f3,bf,2,1,0,40-AD,0,0,0,0,2,2,,,2
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,243,2,2,0,0,40-AD,40,0,0,,2,1,RF,6x,6f1n@,,6x,6f1n@,0,0,6x,6f1n@,0,1,0,1,6x,6,f1n@,0,0,0,0,1,0,f1n,f1,f,1,2,1,40-40,0,0,0,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,244,2,2,0,0,40-40,40,0,0,,2,1,RF,6b29f1f3s3d#,,,6b29f1f3s3d#,,0,,6b29f1f3s3d#,,1,,1,0,6,,b29f1f3s3d#,0,0,0,1,0,0,b29f1f3s3d,b29f1f3s3,bffs,4,1,0,40-AD,0,0,0,0,2,2,,,4
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,245,2,2,0,0,40-AD,40,0,0,,2,1,RF,6f3x#,,"""CHUM JETZE!""",6f3x#,,0,,6f3x#,,1,,1,0,6,,f3x#,0,0,0,1,0,0,f3x,f3,f,1,2,1,40-40,0,0,0,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,246,2,2,0,0,40-40,40,0,0,,2,1,RF,6b28f1f1w@,,,6b28f1f1w@,,0,,6b28f1f1w@,,1,,1,0,6,,b28f1f1w@,0,0,0,0,1,0,b28f1f1w,b28f1f1,bff,3,2,1,AD-40,0,0,0,0,2,2,,,3
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,247,2,2,0,0,AD-40,40,0,0,,2,1,RF,4w,6f19f2f2b2f3b2f3b3f3b3b3b3b3b3*,Terrific angled backhand here. Cilic wastes a challenge.,4w,6f19f2f2b2f3b2f3b3f3b3b3b3b3b3*,0,0,4w,6f19f2f2b2f3b2f3b3f3b3b3b3b3b3*,0,1,0,1,4w,6,f19f2f2b2f3b2f3b3f3b3b3b3b3b3*,0,0,1,0,0,0,f19f2f2b2f3b2f3b3f3b3b3b3b3b3,f19f2f2b2f3b2f3b3f3b3b3b3b3b3,fffbfbfbfbbbbb,14,2,1,GM,2,0,1,0,2,2,,,15
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,248,2,2,0,1,0-0,41,0,0,,1,2,MC,6n,6b3n@,"A linesman calls Cilic's serve out only to correct himself a moment later so the point must be replayed. Federer challenges in vain. ""Nice call buddy"" he quips afterwards.",6n,6b3n@,0,0,6n,6b3n@,0,1,0,1,6n,6,b3n@,0,0,0,0,1,0,b3n,b3,b,1,1,1,15-0,0,0,1,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,249,2,2,0,1,15-0,41,0,0,,1,2,MC,c4s38f3d@,,,4s38f3d@,,0,,4s38f3d@,,1,,1,0,4,,s38f3d@,0,0,0,0,1,0,s38f3d,s38f3,sf,2,2,0,15-15,0,0,1,0,2,2,,,2
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,250,2,2,0,1,15-15,41,0,0,,1,2,MC,6n,6d,,6n,6d,0,0,6n,6d,0,0,0,0,6n,6d,,0,0,0,0,0,1,,,,0,2,0,15-30,0,0,1,0,2,2,,,0
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,251,2,2,0,1,15-30,41,0,0,,1,2,MC,4s3d#,,,4s3d#,,0,,4s3d#,,1,,1,0,4,,s3d#,0,0,0,1,0,0,s3d,s3,s,1,1,1,30-30,0,0,1,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,252,2,2,0,1,30-30,41,0,0,,1,2,MC,6s39f3s2f1r1n#,,,6s39f3s2f1r1n#,,0,,6s39f3s2f1r1n#,,1,,1,0,6,,s39f3s2f1r1n#,0,0,0,1,0,0,s39f3s2f1r1n,s39f3s2f1r1,sfsfr,5,1,1,40-30,0,0,1,0,2,2,,,5
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,253,2,2,0,1,40-30,41,0,0,,1,2,MC,4b29f3w#,,,4b29f3w#,,0,,4b29f3w#,,1,,1,0,4,,b29f3w#,0,0,0,1,0,0,b29f3w,b29f3,bf,2,2,0,40-40,0,0,1,0,2,2,,,2
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,254,2,2,0,1,40-40,41,0,0,,1,2,MC,6n,5d,Federer proves the line umpire wrong this time with an eagle-eyed challenge.,6n,5d,0,0,6n,5d,0,0,0,0,6n,5d,,0,0,0,0,0,1,,,,0,2,0,40-AD,0,0,1,0,2,2,,,0
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,255,2,2,0,1,40-AD,41,0,0,,1,2,MC,4b39f3n@,,Cilic tried to run around and attack but the return was too deep for that.,4b39f3n@,,0,,4b39f3n@,,1,,1,0,4,,b39f3n@,0,0,0,0,1,0,b39f3n,b39f3,bf,2,2,0,GM,2,0,2,0,2,2,,,2
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,256,2,2,0,2,0-0,42,0,0,,2,1,RF,6b28f1f2f1f3s3b1r3#,,,6b28f1f2f1f3s3b1r3#,,0,,6b28f1f2f1f3s3b1r3#,,1,,1,0,6,,b28f1f2f1f3s3b1r3#,0,0,0,1,0,0,b28f1f2f1f3s3b1r3,b28f1f2f1f3s3b1r3,bffffsbr,8,1,0,0-15,0,0,2,0,2,2,,,8
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,257,2,2,0,2,0-15,42,0,0,,2,1,RF,c4n,4b39f3b3s3f3b3s3n@,,4n,4b39f3b3s3f3b3s3n@,0,0,4n,4b39f3b3s3f3b3s3n@,0,1,0,1,4n,4,b39f3b3s3f3b3s3n@,0,0,0,0,1,0,b39f3b3s3f3b3s3n,b39f3b3s3f3b3s3,bfbsfbs,7,2,1,15-15,0,0,2,0,2,2,,,7
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,258,2,2,0,2,15-15,42,0,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,1,0,0,0,0,0,,,,0,2,1,30-15,0,0,2,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,259,2,2,0,2,30-15,42,0,0,,2,1,RF,5f37y+1r-3*,,,5f37y+1r-3*,,0,,5f37y+1r-3*,,1,,1,0,5,,f37y+1r-3*,0,0,1,0,0,0,f37y1r3,f37y1r3,fyr,3,1,0,30-30,0,0,2,0,2,2,,,4
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,260,2,2,0,2,30-30,42,0,0,,2,1,RF,4w,5b3w@,Federer serves a slow kicker but Cilic seems overwhelmed with the multitude of options and pushes it out.,4w,5b3w@,0,0,4w,5b3w@,0,1,0,1,4w,5,b3w@,0,0,0,0,1,0,b3w,b3,b,1,2,1,40-30,0,0,2,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,261,2,2,0,2,40-30,42,0,0,,2,1,RF,4w,6f28f2f1f1d@,,4w,6f28f2f1f1d@,0,0,4w,6f28f2f1f1d@,0,1,0,1,4w,6,f28f2f1f1d@,0,0,0,0,1,0,f28f2f1f1d,f28f2f1f1,ffff,4,1,0,40-40,0,0,2,0,2,2,,,4
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,262,2,2,0,2,40-40,42,0,0,,2,1,RF,6s2d#,,"A really guttural ""come on!"" by Fed it's like a roar.",6s2d#,,0,,6s2d#,,1,,1,0,6,,s2d#,0,0,0,1,0,0,s2d,s2,s,1,2,1,AD-40,0,0,2,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,263,2,2,0,2,AD-40,42,0,0,,2,1,RF,6f27f3b2f1f1w@,,Although now in a winning position Federer is quite rattled. Had some talk with the umpires during the changeover.,6f27f3b2f1f1w@,,0,,6f27f3b2f1f1w@,,1,,1,0,6,,f27f3b2f1f1w@,0,0,0,0,1,0,f27f3b2f1f1w,f27f3b2f1f1,ffbff,5,2,1,GM,2,0,3,0,2,2,,,5
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,264,2,2,0,3,0-0,43,0,0,,1,2,MC,6d,6b1n#,"Federer annoyed with Garner on the changeover asking him to be proactive and tell when the new balls are to be introduced. ""I'm 3-0 in the 5th man."" Interestingly I read Garner was the chair umpire at the USO 2009 final - remember the hilarious ""when I talk I talk"".",6d,6b1n#,0,0,6d,6b1n#,0,1,0,1,6d,6,b1n#,0,0,0,1,0,0,b1n,b1,b,1,1,1,15-0,0,0,3,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,265,2,2,0,3,15-0,43,0,0,,1,2,MC,6*,,,6*,,0,,6*,,1,,0,0,6*,,,1,0,0,0,0,0,,,,0,1,1,30-0,0,0,3,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,266,2,2,0,3,30-0,43,0,0,,1,2,MC,4f1n#,,,4f1n#,,0,,4f1n#,,1,,1,0,4,,f1n#,0,0,0,1,0,0,f1n,f1,f,1,1,1,40-0,0,0,3,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,267,2,2,0,3,40-0,43,0,0,,1,2,MC,6*,,,6*,,0,,6*,,1,,0,0,6*,,,1,0,0,0,0,0,,,,0,1,1,GM,1,1,3,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,268,2,2,1,3,0-0,44,0,0,,2,1,RF,6b37f3b1n@,,,6b37f3b1n@,,0,,6b37f3b1n@,,1,,1,0,6,,b37f3b1n@,0,0,0,0,1,0,b37f3b1n,b37f3b1,bfb,3,2,1,15-0,0,1,3,0,2,2,,,3
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,269,2,2,1,3,15-0,44,0,0,,2,1,RF,6w,5f2n#,,6w,5f2n#,0,0,6w,5f2n#,0,1,0,1,6w,5,f2n#,0,0,0,1,0,0,f2n,f2,f,1,2,1,30-0,0,1,3,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,270,2,2,1,3,30-0,44,0,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,1,0,0,0,0,0,,,,0,2,1,40-0,0,1,3,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,271,2,2,1,3,40-0,44,0,0,,2,1,RF,4s3#,,,4s3#,,0,,4s3#,,1,,1,0,4,,s3#,0,0,0,1,0,0,s3,s3,s,1,2,1,GM,2,1,4,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,272,2,2,1,4,0-0,45,0,0,,1,2,MC,4f39b2b3b2f1f2f3s3w#,,,4f39b2b3b2f1f2f3s3w#,,0,,4f39b2b3b2f1f2f3s3w#,,1,,1,0,4,,f39b2b3b2f1f2f3s3w#,0,0,0,1,0,0,f39b2b3b2f1f2f3s3w,f39b2b3b2f1f2f3s3,fbbbfffs,8,2,0,0-15,0,1,4,0,2,2,,,8
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,273,2,2,1,4,0-15,45,0,0,,1,2,MC,4s38b;+1n@,,By this point Cilic is overcome by frustration. A racuous fifth set could save the match despite its share of errors instead it was a quick and - dare I say - dull ending.,4s38b;+1n@,,0,,4s38b;+1n@,,1,,1,0,4,,s38b;+1n@,0,0,0,0,1,0,s38b1n,s38b1,sb,2,2,0,0-30,0,1,4,0,2,2,,,2
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,274,2,2,1,4,0-30,45,0,0,,1,2,MC,6s2d#,,,6s2d#,,0,,6s2d#,,1,,1,0,6,,s2d#,0,0,0,1,0,0,s2d,s2,s,1,1,1,15-30,0,1,4,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,275,2,2,1,4,15-30,45,0,0,,1,2,MC,6w,4s38b3b3b3b3b3w@,Wasted challenge by Cilic.,6w,4s38b3b3b3b3b3w@,0,0,6w,4s38b3b3b3b3b3w@,0,1,0,1,6w,4,s38b3b3b3b3b3w@,0,0,0,0,1,0,s38b3b3b3b3b3w,s38b3b3b3b3b3,sbbbbb,6,2,0,15-40,0,1,4,0,2,2,,,6
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,276,2,2,1,4,15-40,45,0,0,,1,2,MC,c5s29f1f2f3s3f1n@,,,5s29f1f2f3s3f1n@,,0,,5s29f1f2f3s3f1n@,,1,,1,0,5,,s29f1f2f3s3f1n@,0,0,0,0,1,0,s29f1f2f3s3f1n,s29f1f2f3s3f1,sfffsf,6,2,0,GM,2,1,5,0,2,2,,,6
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,277,2,2,1,5,0-0,46,0,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,1,0,0,0,0,0,,,,0,2,1,15-0,0,1,5,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,278,2,2,1,5,15-0,46,0,0,,2,1,RF,6d,6f3w#,,6d,6f3w#,0,0,6d,6f3w#,0,1,0,1,6d,6,f3w#,0,0,0,1,0,0,f3w,f3,f,1,2,1,30-0,0,1,5,0,2,2,,,1
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,279,2,2,1,5,30-0,46,0,0,,2,1,RF,6x,6b28f1f1x#,Nice forehand near the line.,6x,6b28f1f1x#,0,0,6x,6b28f1f1x#,0,1,0,1,6x,6,b28f1f1x#,0,0,0,1,0,0,b28f1f1x,b28f1f1,bff,3,2,1,40-0,0,1,5,0,2,2,,,3
20180128-M-Australian_Open-F-Marin_Cilic-Roger_Federer,280,2,2,1,5,40-0,46,0,0,,2,1,RF,4w,4#,Federer is teary-eyed and relieved after winning the titleÉ but wait Cilic is challenging Roger hands on the knees a hysterical smile - he can't believe the match point challenge happened AGAIN! Not a bad challenge by any means either but of course the super kick serve was millimeter-perfect and that's the match. ,4w,4#,0,0,4w,4#,0,1,0,0,4w,4#,,0,1,0,0,0,0,,,,0,2,1,GM,2,1,6,2,2,3,,,1
